product_id,brand_name,ingredient_type,category,sub_category,form_factor,serving_size,serving_unit,servings_total,calories,protein,carbs,sugars,fats,Trans Fat,Saturated Fat,Dietary Fiber,ingredients,intake_timing,product_name,sensory_tags,functional_tags,feature_tags,allergens,
SYNTRAX_WHEYSHAKE_CHOCOLATE,Syntrax,주원료,프로틴,WPC,파우더,30,g,71,120,23,4,1,2,null,1,1,"[ { ""ingredient"": ""Whey Protein Concentrate"", ""amount"": 23, ""unit"": ""g"" }, { ""ingredient"": ""Glutamine peptides"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Arginine"", ""amount"": 2.1, ""unit"": ""g"" }, { ""ingredient"": ""Glutamine/Glutamic Acid"", ""amount"": 20.1, ""unit"": ""g"" }, { ""ingredient"": ""Histidine"", ""amount"": 2.2, ""unit"": ""g"" }, { ""ingredient"": ""Isoleucine"", ""amount"": 5.7, ""unit"": ""g"" }, { ""ingredient"": ""Leucine"", ""amount"": 10.5, ""unit"": ""g"" }, { ""ingredient"": ""Lysine"", ""amount"": 9, ""unit"": ""g"" }, { ""ingredient"": ""Methionine"", ""amount"": 1.9, ""unit"": ""g"" }, { ""ingredient"": ""Phenylalanine"", ""amount"": 3.5, ""unit"": ""g"" }, { ""ingredient"": ""Threonine"", ""amount"": 6.9, ""unit"": ""g"" }, { ""ingredient"": ""Tryptophan"", ""amount"": 2.1, ""unit"": ""g"" }, { ""ingredient"": ""Valine"", ""amount"": 5.7, ""unit"": ""g"" } ]",['운동 후'],신트랙스 웨이쉐이크 초콜렛,"[ ""단맛"", ""초콜릿"", ""초콜렛맛"" ]","[ ""근육 성장"", ""근회복"", ""단백질 보충"" ]","[ ""농축유청단백(WPC) 사용"", ""글루타민 펩타이드 함유"", ""Promina™ 유청 사용"" ]","[ ""우유"", ""대두"", ""밀"", ""계란"", ""땅콩"" ]",
SYNTRAX_WHEYSHAKE_COOKIECREAM,Syntrax,주원료,프로틴,WPC,파우더,35,g,65,140,23,6,3,2,null,1,1,"[ { ""ingredient"": ""Dairy protein blend"", ""amount"": 23, ""unit"": ""g"", ""details"": [ ""whey protein concentrate"", ""whey protein isolate"" ] }, { ""ingredient"": ""Glutamine peptides"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Arginine"", ""amount"": 2.1, ""unit"": ""g"" }, { ""ingredient"": ""Glutamine/Glutamic Acid"", ""amount"": 20.1, ""unit"": ""g"" }, { ""ingredient"": ""Histidine"", ""amount"": 2.2, ""unit"": ""g"" }, { ""ingredient"": ""Isoleucine"", ""amount"": 5.7, ""unit"": ""g"" }, { ""ingredient"": ""Leucine"", ""amount"": 10.5, ""unit"": ""g"" }, { ""ingredient"": ""Lysine"", ""amount"": 9, ""unit"": ""g"" }, { ""ingredient"": ""Methionine"", ""amount"": 1.9, ""unit"": ""g"" }, { ""ingredient"": ""Phenylalanine"", ""amount"": 3.5, ""unit"": ""g"" }, { ""ingredient"": ""Threonine"", ""amount"": 6.9, ""unit"": ""g"" }, { ""ingredient"": ""Tryptophan"", ""amount"": 2.1, ""unit"": ""g"" }, { ""ingredient"": ""Valine"", ""amount"": 5.7, ""unit"": ""g"" } ]",['운동 후'],신트랙스 웨이쉐이크 쿠키앤크림,"[ ""단맛"", ""베이커리"", ""쿠키앤크림맛"" ]","[ ""근육 성장"", ""근회복"", ""단백질 보충"" ]","[ ""농축유청단백(WPC) 사용"", ""글루타민 펩타이드 함유"", ""Promina™ 유청 사용"" ]","[ ""우유"", ""대두"", ""밀"", ""계란"", ""땅콩"" ]",
SYNTRAX_WHEYSHAKE_STRAWBERRY,Syntrax,주원료,프로틴,WPC,파우더,30,g,71,120,23,4,1,1.5,null,0.5,null,"[ { ""ingredient"": ""Dairy Protein Blend"", ""amount"": 23, ""unit"": ""g"", ""details"": [ ""Whey Protein Concentrate"", ""Whey Protein Isolate"" ] }, { ""ingredient"": ""Glutamine peptides"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Arginine"", ""amount"": 2.1, ""unit"": ""g"" }, { ""ingredient"": ""Glutamine/Glutamic Acid"", ""amount"": 20.1, ""unit"": ""g"" }, { ""ingredient"": ""Histidine"", ""amount"": 2.2, ""unit"": ""g"" }, { ""ingredient"": ""Isoleucine"", ""amount"": 5.7, ""unit"": ""g"" }, { ""ingredient"": ""Leucine"", ""amount"": 10.5, ""unit"": ""g"" }, { ""ingredient"": ""Lysine"", ""amount"": 9, ""unit"": ""g"" }, { ""ingredient"": ""Methionine"", ""amount"": 1.9, ""unit"": ""g"" }, { ""ingredient"": ""Phenylalanine"", ""amount"": 3.5, ""unit"": ""g"" }, { ""ingredient"": ""Threonine"", ""amount"": 6.9, ""unit"": ""g"" }, { ""ingredient"": ""Tryptophan"", ""amount"": 2.1, ""unit"": ""g"" }, { ""ingredient"": ""Valine"", ""amount"": 5.7, ""unit"": ""g"" } ]",['운동 후'],신트랙스 웨이쉐이크 딸기,"[ ""과일맛"", ""단맛"", ""딸기맛"" ]","[ ""근육 성장"", ""근회복"", ""단백질 보충"" ]","[ ""농축유청단백(WPC) 사용"", ""글루타민 펩타이드 함유"", ""Promina™ 유청 사용"" ]","[ ""우유"", ""대두"", ""밀"", ""계란"", ""땅콩"" ]",
SYNTRAX_WHEYSHAKE_VANILA,Syntrax,주원료,프로틴,WPC,파우더,30,g,76,120,23,3,1,1.5,null,1,null,"[ { ""ingredient"": ""Dairy Protein Blend"", ""amount"": 23, ""unit"": ""g"", ""details"": [ ""Whey Protein Concentrate"", ""Whey Protein Isolate"" ] }, { ""ingredient"": ""Glutamine peptides"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Arginine"", ""amount"": 2.1, ""unit"": ""g"" }, { ""ingredient"": ""Glutamine/Glutamic Acid"", ""amount"": 20.1, ""unit"": ""g"" }, { ""ingredient"": ""Histidine"", ""amount"": 2.2, ""unit"": ""g"" }, { ""ingredient"": ""Isoleucine"", ""amount"": 5.7, ""unit"": ""g"" }, { ""ingredient"": ""Leucine"", ""amount"": 10.5, ""unit"": ""g"" }, { ""ingredient"": ""Lysine"", ""amount"": 9, ""unit"": ""g"" }, { ""ingredient"": ""Methionine"", ""amount"": 1.9, ""unit"": ""g"" }, { ""ingredient"": ""Phenylalanine"", ""amount"": 3.5, ""unit"": ""g"" }, { ""ingredient"": ""Threonine"", ""amount"": 6.9, ""unit"": ""g"" }, { ""ingredient"": ""Tryptophan"", ""amount"": 2.1, ""unit"": ""g"" }, { ""ingredient"": ""Valine"", ""amount"": 5.7, ""unit"": ""g"" } ]",['운동 후'],신트랙스 웨이쉐이크 바닐라,"[ ""단맛"", ""바닐라맛"" ]","[ ""근육 성장"", ""근회복"", ""단백질 보충"" ]","[ ""농축유청단백(WPC) 사용"", ""글루타민 펩타이드 함유"", ""Promina™ 유청 사용"" ]","[ ""우유"", ""대두"", ""밀"", ""계란"", ""땅콩"" ]",
XTENX_ISOLATE_CHOCOLATELAVACAKE,Xtend,주원료,프로틴,WPI,파우더,35.9,g,64,120,25,4,1,1,null,null,2,"[ { ""ingredient"": ""Whey Protein Isolate"", ""amount"": 25, ""unit"": ""g"" }, { ""ingredient"": ""Branched-Chain Amino Acids (BCAAs)"", ""amount"": 7, ""unit"": ""g"", ""details"": [ ""L-Leucine"", ""L-Valine"", ""L-Isoleucine"" ] }, { ""ingredient"": ""Cocoa powder (processed with alkali)"", ""amount"": null, ""unit"": null } ]",['운동 후'],엑스텐드 프로 웨이 아이솔레이트 초콜렛 라바 케이크,"[ ""단맛"", ""초콜릿"", ""베이커리"", ""초코라바케이크맛"" ]","[ ""근육 성장"", ""근회복"", ""빠른 단백질 흡수"" ]","[ ""분리유청단백(WPI) 사용"", ""BCAA 7g 함유"", ""저지방"", ""저탄수화물"" ]","[ ""우유"", ""대두"" ]",
SAMDAE_PRE_GRAPE,삼대오백,주원료,프리워크아웃,카페인 부스터,파우더,20,g,35,75,14,2,null,null,null,null,null,"[ { ""ingredient"": ""아르기닌"", ""amount"": 6000, ""unit"": ""mg"" }, { ""ingredient"": ""수박과피추출물분말"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""무수베타인"", ""amount"": 1400, ""unit"": ""mg"" }, { ""ingredient"": ""EAA"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""카페인"", ""amount"": 300, ""unit"": ""mg"" }, { ""ingredient"": ""티로신"", ""amount"": 500, ""unit"": ""mg"" }, { ""ingredient"": ""테아닌"", ""amount"": 105, ""unit"": ""mg"" }, { ""ingredient"": ""히말라야 핑크 솔트"", ""amount"": null, ""unit"": null } ]",['운동 전'],삼대오백 프리워크아웃 포도맛,"[ ""레몬맛"", ""과일맛"", ""단 맛"", ""상큼한 맛"" ]","[ ""에너지 부스팅"", ""펌핑감 증대"", ""집중력 향상"", ""근육 회복"", ""수분 보충"" ]","[ ""카페인 함유"", ""슈가 프리"", ""EAA 함유"", ""펌핑 성분 함유"", ""전해질 보충"" ]","[ ""우유"", ""대두"", ""밀"", ""메밀"", ""땅콩"", ""고등어"", ""게"", ""새우"", ""돼지고기"", ""복숭아"", ""토마토"", ""호두"", ""닭고기"", ""쇠고기"", ""오징어"", ""조개류"" ]",
SAMDAE_PRE_ORANGE,삼대오백,주원료,프리워크아웃,카페인 부스터,파우더,20,g,35,77,10,9,null,null,null,null,null,"[ { ""ingredient"": ""아르기닌"", ""amount"": 6000, ""unit"": ""mg"" }, { ""ingredient"": ""수박과피추출물분말"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""무수베타인"", ""amount"": 1400, ""unit"": ""mg"" }, { ""ingredient"": ""EAA"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""카페인"", ""amount"": 300, ""unit"": ""mg"" }, { ""ingredient"": ""티로신"", ""amount"": 500, ""unit"": ""mg"" }, { ""ingredient"": ""테아닌"", ""amount"": 105, ""unit"": ""mg"" }, { ""ingredient"": ""히말라야 핑크 솔트"", ""amount"": null, ""unit"": null } ]",['운동 전'],삼대오백 프리워크아웃 오렌지맛,"[ ""오렌지맛"", ""과일맛"", ""단 맛"", ""상큼한 맛"" ]","[ ""에너지 부스팅"", ""펌핑감 증대"", ""집중력 향상"", ""근육 회복"", ""수분 보충"" ]","[ ""카페인 함유"", ""슈가 프리"", ""EAA 함유"", ""펌핑 성분 함유"", ""전해질 보충"" ]","[ ""우유"", ""대두"", ""밀"", ""메밀"", ""땅콩"", ""고등어"", ""게"", ""새우"", ""돼지고기"", ""복숭아"", ""토마토"", ""호두"", ""닭고기"", ""쇠고기"", ""오징어"", ""조개류"" ]",
SAMDAE_PRE_LEMON,삼대오백,주원료,프리워크아웃,카페인 부스터,파우더,20,g,35,75,14,5,null,null,null,null,null,"[ { ""ingredient"": ""아르기닌"", ""amount"": 6000, ""unit"": ""mg"" }, { ""ingredient"": ""수박과피추출물분말"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""무수베타인"", ""amount"": 1400, ""unit"": ""mg"" }, { ""ingredient"": ""EAA"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""카페인"", ""amount"": 300, ""unit"": ""mg"" }, { ""ingredient"": ""티로신"", ""amount"": 500, ""unit"": ""mg"" }, { ""ingredient"": ""테아닌"", ""amount"": 105, ""unit"": ""mg"" }, { ""ingredient"": ""히말라야 핑크 솔트"", ""amount"": null, ""unit"": null } ]",['운동 전'],삼대오백 프리워크아웃 레몬맛,"[ ""레몬맛"", ""과일맛"", ""단 맛"", ""상큼한 맛"" ]","[ ""에너지 부스팅"", ""펌핑감 증대"", ""집중력 향상"", ""근육 회복"", ""수분 보충"" ]","[ ""카페인 함유"", ""슈가 프리"", ""EAA 함유"", ""펌핑 성분 함유"", ""전해질 보충"" ]","[ ""우유"", ""대두"", ""밀"", ""메밀"", ""땅콩"", ""고등어"", ""게"", ""새우"", ""돼지고기"", ""복숭아"", ""토마토"", ""호두"", ""닭고기"", ""쇠고기"", ""오징어"", ""조개류"" ]",
SAMDAE_PRE_MANGO,삼대오백,주원료,프리워크아웃,카페인 부스터,파우더,20,g,35,75,14,5,null,null,null,null,null,"[ { ""ingredient"": ""아르기닌"", ""amount"": 6000, ""unit"": ""mg"" }, { ""ingredient"": ""수박과피추출물분말"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""무수베타인"", ""amount"": 1400, ""unit"": ""mg"" }, { ""ingredient"": ""EAA"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""카페인"", ""amount"": 300, ""unit"": ""mg"" }, { ""ingredient"": ""티로신"", ""amount"": 500, ""unit"": ""mg"" }, { ""ingredient"": ""테아닌"", ""amount"": 105, ""unit"": ""mg"" }, { ""ingredient"": ""히말라야 핑크 솔트"", ""amount"": null, ""unit"": null } ]",['운동 전'],삼대오백 프리워크아웃 망고맛,"['과일맛', '망고맛', '열대과일', '단맛']","[ ""에너지 부스팅"", ""펌핑감 증대"", ""집중력 향상"", ""근육 회복"", ""수분 보충"" ]","[ ""카페인 함유"", ""슈가 프리"", ""EAA 함유"", ""펌핑 성분 함유"", ""전해질 보충"" ]","[ ""우유"", ""대두"", ""밀"", ""메밀"", ""땅콩"", ""고등어"", ""게"", ""새우"", ""돼지고기"", ""복숭아"", ""토마토"", ""호두"", ""닭고기"", ""쇠고기"", ""오징어"", ""조개류"" ]",
FLOW_PRE,FLOW,주원료,프리워크아웃,카페인 부스터,파우더,18.5,g,40,20,1,4,null,null,null,null,null,"[ { ""ingredient"": ""Beta Alanine"", ""amount"": 1600, ""unit"": ""mg"", ""details"": ""1스쿱 기준"" }, { ""ingredient"": ""Nitrosigine® (Inositol Stabilized Arginine Silicate)"", ""amount"": 1500, ""unit"": ""mg"", ""details"": ""1스쿱 기준"" }, { ""ingredient"": ""L-Tyrosine"", ""amount"": 1000, ""unit"": ""mg"", ""details"": ""1스쿱 기준"" }, { ""ingredient"": ""Alpha GPC"", ""amount"": 450, ""unit"": ""mg"", ""details"": ""1스쿱 기준"" }, { ""ingredient"": ""L-Theanine"", ""amount"": 200, ""unit"": ""mg"", ""details"": ""1스쿱 기준"" }, { ""ingredient"": ""Phosphatidylserine"", ""amount"": 150, ""unit"": ""mg"", ""details"": ""1스쿱 기준"" }, { ""ingredient"": ""Caffeine Anhydrous"", ""amount"": 100, ""unit"": ""mg"", ""details"": ""1스쿱 기준"" }, { ""ingredient"": ""Yerba Mate Extract (Ilex paraguariensis) (leaf)"", ""amount"": 50, ""unit"": ""mg"", ""details"": ""1스쿱 기준"" }, { ""ingredient"": ""Calcium"", ""amount"": 65, ""unit"": ""mg"", ""details"": ""1스쿱 기준"" }, { ""ingredient"": ""Phosphorus"", ""amount"": 49, ""unit"": ""mg"", ""details"": ""1스쿱 기준"" }, { ""ingredient"": ""Sodium"", ""amount"": 103, ""unit"": ""mg"", ""details"": ""1스쿱 기준"" }, { ""ingredient"": ""Potassium"", ""amount"": 191, ""unit"": ""mg"", ""details"": ""1스쿱 기준"" } ]",['운동 전'],플로우 프리,"['과일맛', '소다맛', '상큼한 맛', '플로우블라스트맛']","[ ""펌핑감 증대"", ""근회복"", ""운동 수행능력 향상"", ""집중력 향상"" ]","[ ""무설탕"", ""무카페인"", ""시트룰린 말산염 함유"", ""베타알라닌 함유"", ""글리세롤 함유"", ""히말라야 핑크 솔트 함유"" ]",null,
BSN_NOX_GREENAPPLE,BSN,주원료,프리워크아웃,카페인 부스터,파우더,18.5,g,60,20,null,5,null,null,null,null,null,"[ { ""ingredient"": ""Myogenic Matrix® Blend"", ""amount"": 5.1, ""unit"": ""g"", ""details"": [ ""Creatine Monohydrate"", ""Taurine"", ""Di-Calcium Phosphate"", ""Di-Sodium Phosphate"", ""AstraGin® Proprietary Blend (Astragalus membranaceus Extract (root), Panax notoginseng Extract (root))"" ] }, { ""ingredient"": ""Endura Shot® Blend"", ""amount"": 2.9, ""unit"": ""g"", ""details"": [ ""Beta-Alanine as CarnoSyn®"", ""Potassium Bicarbonate"", ""Sodium Bicarbonate"", ""Magnesium Oxide"", ""Cholecalciferol"" ] }, { ""ingredient"": ""Thermic Energy® Blend"", ""amount"": 1.3, ""unit"": ""g"", ""details"": [ ""N-Acetyl-Tyrosine"", ""Caffeine Anhydrous"", ""Grapefruit Bioflavonoids"" ] }, { ""ingredient"": ""N.O. Alpha Fusion® Blend"", ""amount"": 1, ""unit"": ""g"", ""details"": [ ""L-Citrulline Malate"", ""Danshen Extract (Salvia miltiorrhiza) (root)"", ""Grape Skin Extract"", ""Phyllanthus emblica Extract (fruit) (CAPROS®)"", ""Hawthorn Extract (aerial parts)"", ""Folic Acid"" ] }, { ""ingredient"": ""Shock Composite® Blend"", ""amount"": 290, ""unit"": ""mg"", ""details"": [ ""DMAE Bitartrate (2-Dimethylaminoethanol)"", ""DL-Phenylalanine"", ""Nicotinic Acid"", ""Calcium D-Pantothenate"", ""Toothed Clubmoss Extract (aerial parts)"", ""Thiamin HCl"", ""Pyridoxine HCl"", ""Cyanocobalamin"" ] } ]",['운동 전'],노익스플로드 그린애플,"[ ""과일맛"", ""상큼한 맛"", ""청사과맛"" ]","['에너지부스팅', '펌핑감 증대', '운동수행능력 향상', '근지구력 향상', '집중력 향상']","[ ""카페인 함유"", ""크레아틴 함유"", ""베타알라닌 함유"", ""시트룰린 함유"" ]",null,
BSN_NOX_WATERMELON,BSN,주원료,프리워크아웃,카페인 부스터,파우더,18.5,g,60,20,null,5,null,null,null,null,null,"[ { ""ingredient"": ""Myogenic Matrix® Blend"", ""amount"": 5.1, ""unit"": ""g"", ""details"": [ ""Creatine Monohydrate"", ""Taurine"", ""Di-Calcium Phosphate"", ""Di-Sodium Phosphate"", ""AstraGin® Proprietary Blend (Astragalus membranaceus Extract (root), Panax notoginseng Extract (root))"" ] }, { ""ingredient"": ""Endura Shot® Blend"", ""amount"": 3.2, ""unit"": ""g"", ""details"": [ ""Beta-Alanine as CarnoSyn®"", ""Potassium Bicarbonate"", ""Sodium Bicarbonate"", ""Magnesium Oxide"", ""Cholecalciferol"" ] }, { ""ingredient"": ""Thermic Energy® Blend"", ""amount"": 1.3, ""unit"": ""g"", ""details"": [ ""N-Acetyl-Tyrosine"", ""Caffeine Anhydrous"", ""Grapefruit Bioflavonoids"" ] }, { ""ingredient"": ""N.O. Alpha Fusion® Blend"", ""amount"": 1, ""unit"": ""g"", ""details"": [ ""L-Citrulline Malate"", ""Danshen Extract (Salvia miltiorrhiza) (root)"", ""Grape Skin Extract"", ""Phyllanthus emblica Extract (fruit) (CAPROS®)"", ""Hawthorn Extract (aerial parts)"", ""Folic Acid"" ] }, { ""ingredient"": ""Shock Composite® Blend"", ""amount"": 290, ""unit"": ""mg"", ""details"": [ ""DMAE Bitartrate (2-Dimethylaminoethanol)"", ""DL-Phenylalanine"", ""Nicotinic Acid"", ""Calcium D-Pantothenate"", ""Toothed Clubmoss Extract (aerial parts, 1% Huperzine A)"", ""Thiamin HCl"", ""Pyridoxine HCl"", ""Cyanocobalamin"" ] } ]",['운동 전'],노익스플로드 수박,"[ ""과일맛"", ""시원한 맛"", ""수박맛"" ]","['에너지부스팅', '펌핑감 증대', '운동수행능력 향상', '근지구력 향상', '집중력 향상']","[ ""카페인 함유"", ""크레아틴 함유"", ""베타알라닌 함유"", ""시트룰린 함유"" ]",null,
BSN_NOX_GRAPE,BSN,주원료,프리워크아웃,카페인 부스터,파우더,18.5,g,60,20,null,5,null,null,null,null,null,"[ { ""ingredient"": ""Myogenic Matrix® Blend"", ""amount"": 5.1, ""unit"": ""g"", ""details"": [ ""Creatine Monohydrate"", ""Taurine"", ""Di-Calcium Phosphate"", ""Di-Sodium Phosphate"", ""AstraGin® Proprietary Blend (Astragalus membranaceus Extract (root), Panax notoginseng Extract (root))"" ] }, { ""ingredient"": ""Endura Shot® Blend"", ""amount"": 2.9, ""unit"": ""g"", ""details"": [ ""Beta-Alanine as CarnoSyn®"", ""Potassium Bicarbonate"", ""Sodium Bicarbonate"", ""Magnesium Oxide"", ""Cholecalciferol"" ] }, { ""ingredient"": ""Thermic Energy® Blend"", ""amount"": 1.3, ""unit"": ""g"", ""details"": [ ""N-Acetyl-Tyrosine"", ""Caffeine Anhydrous"", ""Grapefruit Bioflavonoids"" ] }, { ""ingredient"": ""N.O. Alpha Fusion® Blend"", ""amount"": 1, ""unit"": ""g"", ""details"": [ ""L-Citrulline Malate"", ""Danshen Extract (Salvia miltiorrhiza) (root)"", ""Grape Skin Extract"", ""Phyllanthus emblica Extract (fruit) (CAPROS®)"", ""Hawthorn Extract (aerial parts)"", ""Folic Acid"" ] }, { ""ingredient"": ""Shock Composite® Blend"", ""amount"": 290, ""unit"": ""mg"", ""details"": [ ""DMAE Bitartrate (2-Dimethylaminoethanol)"", ""DL-Phenylalanine"", ""Nicotinic Acid"", ""Calcium D-Pantothenate"", ""Toothed Clubmoss Extract (aerial parts)"", ""Thiamin HCl"", ""Pyridoxine HCl"", ""Cyanocobalamin"" ] } ]",['운동 전'],노익스플로드 포도,"[ ""과일맛"", ""상큼한 맛"", ""포도맛"" ]","['에너지부스팅', '펌핑감 증대', '운동수행능력 향상', '근지구력 향상', '집중력 향상']","[ ""카페인 함유"", ""크레아틴 함유"", ""베타알라닌 함유"", ""시트룰린 함유"" ]",null,
BSN_NOX_FRUITPUNCH,BSN,주원료,프리워크아웃,카페인 부스터,파우더,18.5,g,60,20,null,5,null,null,null,null,null,"[ { ""ingredient"": ""Myogenic Matrix® Blend"", ""amount"": 5.1, ""unit"": ""g"", ""details"": [ ""Creatine Monohydrate"", ""Taurine"", ""Di-Calcium Phosphate"", ""Di-Sodium Phosphate"", ""AstraGin® Proprietary Blend (Astragalus membranaceus Extract (root), Panax notoginseng Extract (root))"" ] }, { ""ingredient"": ""Endura Shot® Blend"", ""amount"": 2.9, ""unit"": ""g"", ""details"": [ ""Beta-Alanine as CarnoSyn®"", ""Potassium Bicarbonate"", ""Sodium Bicarbonate"", ""Magnesium Oxide"", ""Cholecalciferol"" ] }, { ""ingredient"": ""Thermic Energy® Blend"", ""amount"": 1.3, ""unit"": ""g"", ""details"": [ ""N-Acetyl-Tyrosine"", ""Caffeine Anhydrous"", ""Grapefruit Bioflavonoids"" ] }, { ""ingredient"": ""N.O. Alpha Fusion® Blend"", ""amount"": 1, ""unit"": ""g"", ""details"": [ ""L-Citrulline Malate"", ""Danshen Extract (Salvia miltiorrhiza) (root)"", ""Grape Skin Extract"", ""Phyllanthus emblica Extract (fruit) (CAPROS®)"", ""Hawthorn Extract (aerial parts)"", ""Folic Acid"" ] }, { ""ingredient"": ""Shock Composite® Blend"", ""amount"": 290, ""unit"": ""mg"", ""details"": [ ""DMAE Bitartrate (2-Dimethylaminoethanol)"", ""DL-Phenylalanine"", ""Nicotinic Acid"", ""Calcium D-Pantothenate"", ""Toothed Clubmoss Extract (aerial parts)"", ""Thiamin HCl"", ""Pyridoxine HCl"", ""Cyanocobalamin"" ] } ]",['운동 전'],노익스플로드 후르츠펀치,"[ ""과일맛"", ""혼합과일"", ""후르츠펀치맛"" ]","['에너지부스팅', '펌핑감 증대', '운동수행능력 향상', '근지구력 향상', '집중력 향상']","[ ""카페인 함유"", ""크레아틴 함유"", ""베타알라닌 함유"", ""시트룰린 함유"" ]",null,
CALOBYE_BSTR_PCHLIME,칼로바이,주원료,프리워크아웃,카페인 부스터,파우더,15,g,20,55,4,9,3,0.4,null,null,null,"[ {""ingredient"": ""타우린"",""amount"": 2100,""unit"": ""mg"" }, {""ingredient"": ""L-아르기닌"",""amount"": 1200,""unit"": ""mg"" }, { ""ingredient"": ""카페인 (천연)"", ""amount"": 300, ""unit"": ""mg"" }, {""ingredient"": ""비타민 C"",""amount"": 300,""unit"": ""mg"" }, {""ingredient"": ""테아닌"", ""amount"": 105,""unit"": ""mg"" }]",['운동 전'],칼로바이 부스터 복숭아라임맛,"[ ""복숭아맛"", ""라임맛"", ""상큼한 맛"", ""달콤한 맛"" ]","[ ""에너지 부스팅"", ""근육 회복"", ""펌핑감 증대"", ""집중력 향상"" ]","[ ""카페인 함유"" ]","[ ""우유"", ""대두"" ]",1열
